seed,inv_epsilon,epsilon,checkpoint,filter,errors,trajectories,p_hat,ci95_low,ci95_high,epsilon_log_inv_epsilon,normalized_error,action_0_count,action_1_count,action_2_count,action_3_count
2026072303,140.0,0.007142857142857143,950,wrong_action_control,16487,20000,0.82435,0.8190141811430504,0.8295612450673545,0.03529744587578074,23.35438101955206,4746674,4751161,4753458,4748707
2026072303,140.0,0.007142857142857143,950,action_conditioned_lof_bayes,897,20000,0.04485,0.0420678805221547,0.04780692989971733,0.03529744587578074,1.2706301798106507,4746674,4751161,4753458,4748707
2026072303,140.0,0.007142857142857143,1000,time_varying_alf_sqrt_epsilon,1197,20000,0.05985,0.05664626906811665,0.06322278027207225,0.03529744587578074,1.695590106168728,4997255,5000041,5003209,4999495
2026072303,140.0,0.007142857142857143,1000,invalid_alf_epsilon_squared,14317,20000,0.71585,0.7095584660104705,0.722058632024109,0.03529744587578074,20.280504218895302,4997255,5000041,5003209,4999495
2026072303,140.0,0.007142857142857143,1000,wrong_action_control,16451,20000,0.82255,0.8171933720901396,0.8277827454500672,0.03529744587578074,23.303385828389093,4997255,5000041,5003209,4999495
2026072303,140.0,0.007142857142857143,1000,action_conditioned_lof_bayes,964,20000,0.0482,0.045317331021641365,0.05125619275865478,0.03529744587578074,1.365537896697288,4997255,5000041,5003209,4999495
2026072303,150.0,0.006666666666666667,900,time_varying_alf_sqrt_epsilon,1098,20000,0.0549,0.05182774079095821,0.058143209706186125,0.033404235293975036,1.6435041699608088,4500167,4499362,4498223,4502248
2026072303,150.0,0.006666666666666667,900,invalid_alf_epsilon_squared,13966,20000,0.6983,0.6919011762542103,0.7046226622459387,0.033404235293975036,20.904534824838485,4500167,4499362,4498223,4502248
2026072303,150.0,0.006666666666666667,900,wrong_action_control,16549,20000,0.82745,0.8221504977331,0.8326237378537571,0.033404235293975036,24.77081102794301,4500167,4499362,4498223,4502248
2026072303,150.0,0.006666666666666667,900,action_conditioned_lof_bayes,904,20000,0.0452,0.042407178225349784,0.04816749777128297,0.033404235293975036,1.3531218302773873,4500167,4499362,4498223,4502248
2026072303,150.0,0.006666666666666667,950,time_varying_alf_sqrt_epsilon,1098,20000,0.0549,0.05182774079095821,0.058143209706186125,0.033404235293975036,1.6435041699608088,4750581,4748963,4748906,4751550
2026072303,150.0,0.006666666666666667,950,invalid_alf_epsilon_squared,14083,20000,0.70415,0.697785685440577,0.7104359062377156,0.033404235293975036,21.079662318358903,4750581,4748963,4748906,4751550
2026072303,150.0,0.006666666666666667,950,wrong_action_control,16581,20000,0.82905,0.823769482319171,0.8342041387523065,0.033404235293975036,24.818709145828937,4750581,4748963,4748906,4751550
2026072303,150.0,0.006666666666666667,950,action_conditioned_lof_bayes,875,20000,0.04375,0.041001829948874635,0.046673402952320836,0.033404235293975036,1.3097141609432674,4750581,4748963,4748906,4751550
2026072303,150.0,0.006666666666666667,1000,time_varying_alf_sqrt_epsilon,1104,20000,0.0552,0.052119577318752816,0.05845125795675786,0.033404235293975036,1.6524850670644198,5000710,4999356,4998759,5001175
2026072303,150.0,0.006666666666666667,1000,invalid_alf_epsilon_squared,14235,20000,0.71175,0.7054323830538799,0.7179862896763597,0.033404235293975036,21.307178378317044,5000710,4999356,4998759,5001175
2026072303,150.0,0.006666666666666667,1000,wrong_action_control,16453,20000,0.82265,0.8172945228477176,0.827881556285278,0.033404235293975036,24.627116674285237,5000710,4999356,4998759,5001175
2026072303,150.0,0.006666666666666667,1000,action_conditioned_lof_bayes,892,20000,0.0446,0.041825554247836454,0.04754935219206364,0.033404235293975036,1.3351600360701654,5000710,4999356,4998759,5001175
2026072303,160.0,0.00625,900,time_varying_alf_sqrt_epsilon,1051,20000,0.05255,0.049542615997906596,0.05572923706870143,0.031719836345211416,1.656692027918776,4497532,4500881,4496605,4504982
2026072303,160.0,0.00625,900,invalid_alf_epsilon_squared,13785,20000,0.68925,0.6828001982455622,0.6956271161072024,0.031719836345211416,21.729305047440846,4497532,4500881,4496605,4504982
2026072303,160.0,0.00625,900,wrong_action_control,16461,20000,0.82305,0.8176991320964158,0.8282767934077349,0.031719836345211416,25.947485700828707,4497532,4500881,4496605,4504982
2026072303,160.0,0.00625,900,action_conditioned_lof_bayes,837,20000,0.04185,0.03916163238732054,0.044714330250888126,0.031719836345211416,1.3193636797031547,4497532,4500881,4496605,4504982
2026072303,160.0,0.00625,950,time_varying_alf_sqrt_epsilon,1036,20000,0.0518,0.048813677841243325,0.054958463279448866,0.031719836345211416,1.6330475175298307,4746965,4750942,4747226,4754867
2026072303,160.0,0.00625,950,invalid_alf_epsilon_squared,14020,20000,0.701,0.6946169500101161,0.7073058514953298,0.031719836345211416,22.09973571020099,4746965,4750942,4747226,4754867
2026072303,160.0,0.00625,950,wrong_action_control,16563,20000,0.82815,0.8228587831622534,0.8333151835741253,0.031719836345211416,26.10826837147354,4746965,4750942,4747226,4754867
2026072303,160.0,0.00625,950,action_conditioned_lof_bayes,803,20000,0.04015,0.03751645556666218,0.04296015999413724,0.031719836345211416,1.2657694561548782,4746965,4750942,4747226,4754867
2026072303,160.0,0.00625,1000,time_varying_alf_sqrt_epsilon,1029,20000,0.05145,0.0484735676630238,0.054598707882907674,0.031719836345211416,1.622013412681656,4996611,5001323,4997257,5004809
2026072303,160.0,0.00625,1000,invalid_alf_epsilon_squared,14138,20000,0.7069,0.7005523371694341,0.7131681983105497,0.031719836345211416,22.28573919192736,4996611,5001323,4997257,5004809
2026072303,160.0,0.00625,1000,wrong_action_control,16476,20000,0.8238,0.8184578013289537,0.8290178361211128,0.031719836345211416,25.971130211217655,4996611,5001323,4997257,5004809
2026072303,160.0,0.00625,1000,action_conditioned_lof_bayes,801,20000,0.04005,0.03741972083580883,0.04285693313220182,0.031719836345211416,1.2626168547696857,4996611,5001323,4997257,5004809
2026072303,170.0,0.0058823529411764705,900,time_varying_alf_sqrt_epsilon,1007,20000,0.05035,0.04740490766399351,0.05346779036126138,0.03021057904147213,1.666634721925757,4497981,4499474,4500022,4502523
2026072303,170.0,0.0058823529411764705,900,invalid_alf_epsilon_squared,13515,20000,0.67575,0.6692294529646002,0.6822030463616789,0.03021057904147213,22.367992320582523,4497981,4499474,4500022,4502523
2026072303,170.0,0.0058823529411764705,900,wrong_action_control,16594,20000,0.8297,0.8244272421651225,0.8348461292594821,0.03021057904147213,27.463889350184715,4497981,4499474,4500022,4502523
2026072303,170.0,0.0058823529411764705,900,action_conditioned_lof_bayes,772,20000,0.0386,0.03601759127555588,0.04135961959701747,0.03021057904147213,1.277698118497204,4497981,4499474,4500022,4502523
2026072303,170.0,0.0058823529411764705,950,time_varying_alf_sqrt_epsilon,967,20000,0.04835,0.04546292425909533,0.05141054191038397,0.03021057904147213,1.6004327468740882,4747897,4749018,4750546,4752539
2026072303,170.0,0.0058823529411764705,950,invalid_alf_epsilon_squared,13678,20000,0.6839,0.6774214126134489,0.6903079565251157,0.03021057904147213,22.637765368918075,4747897,4749018,4750546,4752539
2026072303,170.0,0.0058823529411764705,950,wrong_action_control,16589,20000,0.82945,0.8241742543558089,0.8345992130868237,0.03021057904147213,27.455614103303258,4747897,4749018,4750546,4752539
2026072303,170.0,0.0058823529411764705,950,action_conditioned_lof_bayes,763,20000,0.03815,0.03558265190773935,0.040894731797284506,0.03021057904147213,1.2628026741105784,4747897,4749018,4750546,4752539
2026072303,170.0,0.0058823529411764705,1000,time_varying_alf_sqrt_epsilon,982,20000,0.0491,0.046191008049740606,0.05218217006565454,0.03021057904147213,1.625258487518464,4997649,4998897,5000872,5002582
2026072303,170.0,0.0058823529411764705,1000,invalid_alf_epsilon_squared,13875,20000,0.69375,0.6873251843165349,0.7001004017117245,0.03021057904147213,22.963810096047542,4997649,4998897,5000872,5002582
2026072303,170.0,0.0058823529411764705,1000,wrong_action_control,16639,20000,0.83195,0.8267043166868867,0.8370681905754654,0.03021057904147213,27.53836657211784,4997649,4998897,5000872,5002582
2026072303,170.0,0.0058823529411764705,1000,action_conditioned_lof_bayes,750,20000,0.0375,0.03495458247945924,0.04022305087243754,0.03021057904147213,1.2412870322187861,4997649,4998897,5000872,5002582
2026072303,180.0,0.005555555555555556,900,time_varying_alf_sqrt_epsilon,943,20000,0.04715,0.044298402141307855,0.0501755249147061,0.028849760282723392,1.6343290043985446,4500428,4501327,4499426,4498819
2026072303,180.0,0.005555555555555556,900,invalid_alf_epsilon_squared,13526,20000,0.6763,0.6697822135156664,0.6827500745709512,0.028849760282723392,23.442135857364494,4500428,4501327,4499426,4498819
2026072303,180.0,0.005555555555555556,900,wrong_action_control,16594,20000,0.8297,0.8244272421651225,0.8348461292594821,0.028849760282723392,28.759337750784148,4500428,4501327,4499426,4498819
2026072303,180.0,0.005555555555555556,900,action_conditioned_lof_bayes,755,20000,0.03775,0.03519612271789459,0.04048141461597414,0.028849760282723392,1.30850307351103,4500428,4501327,4499426,4498819
2026072303,180.0,0.005555555555555556,950,time_varying_alf_sqrt_epsilon,995,20000,0.04975,0.04682217018525079,0.052850758283271425,0.028849760282723392,1.7244510703887086,4750519,4752063,4748949,4748469
2026072303,180.0,0.005555555555555556,950,invalid_alf_epsilon_squared,13704,20000,0.6852,0.678728316019598,0.6916005538252208,0.028849760282723392,23.750630621715437,4750519,4752063,4748949,4748469
2026072303,180.0,0.005555555555555556,950,wrong_action_control,16629,20000,0.83145,0.82619827133233,0.8365744279660782,0.028849760282723392,28.819996833662145,4750519,4752063,4748949,4748469
2026072303,180.0,0.005555555555555556,950,action_conditioned_lof_bayes,740,20000,0.037,0.034471596858580554,0.03970622852937233,0.028849760282723392,1.2825063237061751,4750519,4752063,4748949,4748469
2026072303,180.0,0.005555555555555556,1000,time_varying_alf_sqrt_epsilon,913,20000,0.04565,0.04284348750365871,0.048631015660523566,0.028849760282723392,1.582335504788835,5000525,5001396,4999021,4999058
2026072303,180.0,0.005555555555555556,1000,invalid_alf_epsilon_squared,13805,20000,0.69025,0.683805689257138,0.6966212410235142,0.028849760282723392,23.925675403734793,5000525,5001396,4999021,4999058
2026072303,180.0,0.005555555555555556,1000,wrong_action_control,16614,20000,0.8307,0.8254392342240029,0.8358337531284894,0.028849760282723392,28.794000083857288,5000525,5001396,4999021,4999058
2026072303,180.0,0.005555555555555556,1000,action_conditioned_lof_bayes,718,20000,0.0359,0.033409484520806394,0.03856876334646992,0.028849760282723392,1.2443777573257213,5000525,5001396,4999021,4999058
2026072303,190.0,0.005263157894736842,900,time_varying_alf_sqrt_epsilon,939,20000,0.04695,0.044104365474235976,0.049969638396200416,0.027615916169265717,1.7001065513173723,4498615,4499883,4502717,4498785
2026072303,190.0,0.005263157894736842,900,invalid_alf_epsilon_squared,13217,20000,0.66085,0.65425851098461,0.6673797110161412,0.027615916169265717,23.93004077610406,4498615,4499883,4502717,4498785
2026072303,190.0,0.005263157894736842,900,wrong_action_control,16552,20000,0.8276,0.8223022705291835,0.8327719074468568,0.027615916169265717,29.968225385947974,4498615,4499883,4502717,4498785
2026072303,190.0,0.005263157894736842,900,action_conditioned_lof_bayes,732,20000,0.0366,0.034085300785314104,0.03929267823148366,0.027615916169265717,1.3253226789822328,4498615,4499883,4502717,4498785
2026072303,190.0,0.005263157894736842,950,time_varying_alf_sqrt_epsilon,991,20000,0.04955,0.04662795118239311,0.05264505410055154,0.027615916169265717,1.794255156928132,4748114,4750258,4752929,4748699
2026072303,190.0,0.005263157894736842,950,invalid_alf_epsilon_squared,13379,20000,0.66895,0.6623961622674523,0.6754389487491901,0.027615916169265717,24.223349893583734,4748114,4750258,4752929,4748699
2026072303,190.0,0.005263157894736842,950,wrong_action_control,16535,20000,0.82675,0.8214422437572898,0.8319322606800458,0.027615916169265717,29.937446034113687,4748114,4750258,4752929,4748699
2026072303,190.0,0.005263157894736842,950,action_conditioned_lof_bayes,727,20000,0.03635,0.03384390808766034,0.03903416694716548,0.027615916169265717,1.3162699284427366,4748114,4750258,4752929,4748699
2026072303,190.0,0.005263157894736842,1000,time_varying_alf_sqrt_epsilon,931,20000,0.04655,0.043716336085480374,0.04955782141380092,0.027615916169265717,1.6856221504541786,4998612,5000996,5001510,4998882
2026072303,190.0,0.005263157894736842,1000,invalid_alf_epsilon_squared,13589,20000,0.67945,0.6729482214161705,0.6858828568432936,0.027615916169265717,24.60356541624257,4998612,5000996,5001510,4998882
2026072303,190.0,0.005263157894736842,1000,wrong_action_control,16608,20000,0.8304,0.8251356297330541,0.835537472841072,0.027615916169265717,30.06961619199033,4998612,5000996,5001510,4998882
2026072303,190.0,0.005263157894736842,1000,action_conditioned_lof_bayes,720,20000,0.036,0.033506013762999234,0.038672195697065856,0.027615916169265717,1.303596077687442,4998612,5000996,5001510,4998882
2026072303,200.0,0.005,900,time_varying_alf_sqrt_epsilon,927,20000,0.04635,0.04352234354311674,0.04935189077058699,0.026491586832740183,1.7496120671305875,4501653,4500198,4501946,4496203
2026072303,200.0,0.005,900,invalid_alf_epsilon_squared,13053,20000,0.65265,0.6460225765082143,0.6592187948838569,0.026491586832740183,24.636123314191536,4501653,4500198,4501946,4496203
2026072303,200.0,0.005,900,wrong_action_control,16486,20000,0.8243,0.8189636003753572,0.8295118450386533,0.026491586832740183,31.115538876715064,4501653,4500198,4501946,4496203
2026072303,200.0,0.005,900,action_conditioned_lof_bayes,689,20000,0.03445,0.03201042511280349,0.037068379659035526,0.026491586832740183,1.3004128524843308,4501653,4500198,4501946,4496203
2026072303,200.0,0.005,950,time_varying_alf_sqrt_epsilon,916,20000,0.0458,0.042988941101338385,0.04878550445202706,0.026491586832740183,1.7288507588906343,4751827,4750581,4751759,4745833
2026072303,200.0,0.005,950,invalid_alf_epsilon_squared,13170,20000,0.6585,0.6518979899717131,0.6650411345985016,0.026491586832740183,24.85694813819831,4751827,4750581,4751759,4745833
2026072303,200.0,0.005,950,wrong_action_control,16620,20000,0.831,0.8257428446243305,0.8361300275065282,0.026491586832740183,31.36844935891085,4751827,4750581,4751759,4745833
2026072303,200.0,0.005,950,action_conditioned_lof_bayes,673,20000,0.03365,0.031239038704173924,0.036240073325354866,0.026491586832740183,1.27021458595349,4751827,4750581,4751759,4745833
2026072303,200.0,0.005,1000,time_varying_alf_sqrt_epsilon,869,20000,0.04345,0.04071117303923523,0.0463641750835939,0.026491586832740183,1.6401433509562895,5001703,4999790,5002705,4995802
2026072303,200.0,0.005,1000,invalid_alf_epsilon_squared,13329,20000,0.66645,0.6598843106950836,0.6729517605018391,0.026491586832740183,25.15704341184854,5001703,4999790,5002705,4995802
2026072303,200.0,0.005,1000,wrong_action_control,16455,20000,0.82275,0.8173956742267215,0.8279803664990629,0.026491586832740183,31.057029735311556,5001703,4999790,5002705,4995802
2026072303,200.0,0.005,1000,action_conditioned_lof_bayes,672,20000,0.0336,0.031190839449319854,0.03618829178381454,0.026491586832740183,1.2683271942953125,5001703,4999790,5002705,4995802
2026072303,210.0,0.004761904761904762,900,time_varying_alf_sqrt_epsilon,900,20000,0.045,0.042213288002687636,0.04796146480836757,0.025462416812940328,1.767310633966624,4497415,4498971,4501518,4502096
2026072303,210.0,0.004761904761904762,900,invalid_alf_epsilon_squared,12917,20000,0.64585,0.6391944154544085,0.652449567628026,0.025462416812940328,25.36483495438543,4497415,4498971,4501518,4502096
2026072303,210.0,0.004761904761904762,900,wrong_action_control,16576,20000,0.8288,0.8235165050716393,0.8339572120178662,0.025462416812940328,32.549934520700845,4497415,4498971,4501518,4502096
2026072303,210.0,0.004761904761904762,900,action_conditioned_lof_bayes,676,20000,0.0338,0.031383645299605384,0.03639540911910656,0.025462416812940328,1.3274466539571532,4497415,4498971,4501518,4502096
2026072303,210.0,0.004761904761904762,950,time_varying_alf_sqrt_epsilon,843,20000,0.04215,0.03945208904607184,0.04502375837050317,0.025462416812940328,1.6553809604820713,4747111,4748791,4751413,4752685
2026072303,210.0,0.004761904761904762,950,invalid_alf_epsilon_squared,13149,20000,0.65745,0.6508433471237086,0.663996180722224,0.025462416812940328,25.820408362252376,4747111,4748791,4751413,4752685
2026072303,210.0,0.004761904761904762,950,wrong_action_control,16733,20000,0.83665,0.8314619607352928,0.841708741388132,0.025462416812940328,32.85823204240391,4747111,4748791,4751413,4752685
2026072303,210.0,0.004761904761904762,950,action_conditioned_lof_bayes,628,20000,0.0314,0.029071581564885065,0.03390839462689618,0.025462416812940328,1.2331900868122665,4747111,4748791,4751413,4752685
2026072303,210.0,0.004761904761904762,1000,time_varying_alf_sqrt_epsilon,901,20000,0.04505,0.04226175910621945,0.04801297450123015,0.025462416812940328,1.7692743124488093,4996620,4998612,5001078,5003690
2026072303,210.0,0.004761904761904762,1000,invalid_alf_epsilon_squared,13357,20000,0.66785,0.6612909220541349,0.6743446114418309,0.025462416812940328,26.22885348654689,4996620,4998612,5001078,5003690
2026072303,210.0,0.004761904761904762,1000,wrong_action_control,16602,20000,0.8301,0.8248320311390095,0.8352411866567501,0.025462416812940328,32.60099016123766,4996620,4998612,5001078,5003690
2026072303,210.0,0.004761904761904762,1000,action_conditioned_lof_bayes,678,20000,0.0339,0.03148005702416013,0.0364989589873406,0.025462416812940328,1.3313740109215235,4996620,4998612,5001078,5003690
2026072303,220.0,0.004545454545454545,900,time_varying_alf_sqrt_epsilon,829,20000,0.04145,0.03877441721395465,0.0443016990530989,0.02451648884705619,1.6906988704044013,4499666,4500561,4502025,4497748
2026072303,220.0,0.004545454545454545,900,invalid_alf_epsilon_squared,12820,20000,0.641,0.6343252256935005,0.6476206201386779,0.02451648884705619,26.145668900584347,4499666,4500561,4502025,4497748
2026072303,220.0,0.004545454545454545,900,wrong_action_control,16543,20000,0.82715,0.8218469564722863,0.8323273943362044,0.02451648884705619,33.73851798926419,4499666,4500561,4502025,4497748
2026072303,220.0,0.004545454545454545,900,action_conditioned_lof_bayes,614,20000,0.0307,0.02839791915838902,0.03318232588387078,0.02451648884705619,1.2522184637253346,4499666,4500561,4502025,4497748
2026072303,220.0,0.004545454545454545,950,time_varying_alf_sqrt_epsilon,819,20000,0.04095,0.03829049662024771,0.043785811682861955,0.02451648884705619,1.6703044328844447,4749921,4750228,4752340,4747511
2026072303,220.0,0.004545454545454545,950,invalid_alf_epsilon_squared,13047,20000,0.65235,0.6457213029685189,0.6589201836451859,0.02451648884705619,26.60862263228736,4749921,4750228,4752340,4747511
2026072303,220.0,0.004545454545454545,950,wrong_action_control,16528,20000,0.8264,0.8210881285172441,0.8315865103453307,0.02451648884705619,33.70792633298425,4749921,4750228,4752340,4747511
2026072303,220.0,0.004545454545454545,950,action_conditioned_lof_bayes,599,20000,0.02995,0.027676504481542505,0.03240402861480145,0.02451648884705619,1.2216268074453998,4749921,4750228,4752340,4747511
2026072303,220.0,0.004545454545454545,1000,time_varying_alf_sqrt_epsilon,857,20000,0.04285,0.040129969801871355,0.0457456087642251,0.02451648884705619,1.7478032954602798,5000254,5000397,5001921,4997428
2026072303,220.0,0.004545454545454545,1000,invalid_alf_epsilon_squared,13193,20000,0.65965,0.6530531160857357,0.66618556680155,0.02451648884705619,26.906381420078727,5000254,5000397,5001921,4997428
2026072303,220.0,0.004545454545454545,1000,wrong_action_control,16490,20000,0.8245,0.8191659243891174,0.8297094442104707,0.02451648884705619,33.630427470408414,5000254,5000397,5001921,4997428
2026072303,220.0,0.004545454545454545,1000,action_conditioned_lof_bayes,610,20000,0.0305,0.028205504315115832,0.0329748175415664,0.02451648884705619,1.244060688717352,5000254,5000397,5001921,4997428
2026072303,230.0,0.004347826086956522,900,time_varying_alf_sqrt_epsilon,842,20000,0.0421,0.03940367692770959,0.04497218969247102,0.023643823082274765,1.7805919056957167,4499668,4499579,4501592,4499161
2026072303,230.0,0.004347826086956522,900,invalid_alf_epsilon_squared,12648,20000,0.6324,0.6256930091521434,0.6390561397002,0.023643823082274765,26.74694349553376,4499668,4499579,4501592,4499161
2026072303,230.0,0.004347826086956522,900,wrong_action_control,16595,20000,0.82975,0.824477840215758,0.834895512005241,0.023643823082274765,35.09373239313589,4499668,4499579,4501592,4499161
2026072303,230.0,0.004347826086956522,900,action_conditioned_lof_bayes,601,20000,0.03005,0.027772670729038863,0.03250782396009387,0.023643823082274765,1.2709450538279403,4499668,4499579,4501592,4499161
2026072303,230.0,0.004347826086956522,950,time_varying_alf_sqrt_epsilon,874,20000,0.0437,0.040953384594646994,0.0466218675101541,0.023643823082274765,1.8482628569810649,4750405,4749605,4751761,4748229
2026072303,230.0,0.004347826086956522,950,invalid_alf_epsilon_squared,12849,20000,0.64245,0.635780885192278,0.6490644037353376,0.023643823082274765,27.17200165829485,4750405,4749605,4751761,4748229
2026072303,230.0,0.004347826086956522,950,wrong_action_control,16624,20000,0.8312,0.8259452548470554,0.8363275404693811,0.023643823082274765,35.15505919273824,4750405,4749605,4751761,4748229
2026072303,230.0,0.004347826086956522,950,action_conditioned_lof_bayes,627,20000,0.03135,0.029023452107865003,0.03385654328752186,0.023643823082274765,1.3259277017472857,4750405,4749605,4751761,4748229
2026072303,230.0,0.004347826086956522,1000,time_varying_alf_sqrt_epsilon,862,20000,0.0431,0.040372119770511763,0.04600336277755665,0.023643823082274765,1.8228862502490593,5000754,4999274,5001518,4998454
2026072303,230.0,0.004347826086956522,1000,invalid_alf_epsilon_squared,13102,20000,0.6551,0.6484830853415124,0.6616573450738839,0.023643823082274765,27.707025116894634,5000754,4999274,5001518,4998454
2026072303,230.0,0.004347826086956522,1000,wrong_action_control,16597,20000,0.82985,0.8245790368062578,0.83499427700753,0.023643823082274765,35.09796182759123,5000754,4999274,5001518,4998454
2026072303,230.0,0.004347826086956522,1000,action_conditioned_lof_bayes,621,20000,0.03105,0.02873470979094758,0.03354540082607294,0.023643823082274765,1.313239398381283,5000754,4999274,5001518,4998454
2026072303,240.0,0.004166666666666667,900,time_varying_alf_sqrt_epsilon,809,20000,0.04045,0.03780668712129441,0.04326981321787135,0.022835995513924963,1.7713263245009112,4500274,4495917,4501475,4502334
2026072303,240.0,0.004166666666666667,900,invalid_alf_epsilon_squared,12574,20000,0.6287,0.6219798537443969,0.6353707161747618,0.022835995513924963,27.531096667829985,4500274,4495917,4501475,4502334
2026072303,240.0,0.004166666666666667,900,wrong_action_control,16564,20000,0.8282,0.8229093761862053,0.8333645713465677,0.022835995513924963,36.26730437457737,4500274,4495917,4501475,4502334
2026072303,240.0,0.004166666666666667,900,action_conditioned_lof_bayes,583,20000,0.02915,0.02690742864548953,0.03157341170854419,0.022835995513924963,1.2764935070259964,4500274,4495917,4501475,4502334
2026072303,240.0,0.004166666666666667,950,time_varying_alf_sqrt_epsilon,784,20000,0.0392,0.03659766252932308,0.041979317899982944,0.022835995513924963,1.716588180974925,4751093,4745724,4751289,4751894
2026072303,240.0,0.004166666666666667,950,invalid_alf_epsilon_squared,12694,20000,0.6347,0.6280013998956067,0.6413468655908787,0.022835995513924963,27.793839756754718,4751093,4745724,4751289,4751894
2026072303,240.0,0.004166666666666667,950,wrong_action_control,16633,20000,0.83165,0.8264006874906011,0.8367719349933846,0.022835995513924963,36.418381650709094,4751093,4745724,4751289,4751894
2026072303,240.0,0.004166666666666667,950,action_conditioned_lof_bayes,530,20000,0.0265,0.024363292149139563,0.02881856599599151,0.022835995513924963,1.160448642750906,4751093,4745724,4751289,4751894
2026072303,240.0,0.004166666666666667,1000,time_varying_alf_sqrt_epsilon,816,20000,0.0408,0.03814534201689153,0.043631023897034965,0.022835995513924963,1.7866530046881874,5001592,4995403,5001354,5001651
2026072303,240.0,0.004166666666666667,1000,invalid_alf_epsilon_squared,12891,20000,0.64455,0.6378891990265916,0.6511552833495884,0.022835995513924963,28.225176327739486,5001592,4995403,5001354,5001651
2026072303,240.0,0.004166666666666667,1000,wrong_action_control,16681,20000,0.83405,0.8288298887144179,0.8391418119964986,0.022835995513924963,36.52347888627898,5001592,4995403,5001354,5001651
2026072303,240.0,0.004166666666666667,1000,action_conditioned_lof_bayes,572,20000,0.0286,0.026378957430557015,0.03100209416313842,0.022835995513924963,1.2524087238745627,5001592,4995403,5001354,5001651
2026072303,250.0,0.004,900,time_varying_alf_sqrt_epsilon,759,20000,0.03795,0.03538937739910433,0.040688083120341945,0.022085843671448984,1.7182952376439697,4500629,4502700,4499295,4497376
2026072303,250.0,0.004,900,invalid_alf_epsilon_squared,12395,20000,0.61975,0.6129997654815047,0.6264542418830583,0.022085843671448984,28.060961094330708,4500629,4502700,4499295,4497376
2026072303,250.0,0.004,900,wrong_action_control,16606,20000,0.8303,0.8250344295471087,0.8354387114342287,0.022085843671448984,37.594217017543826,4500629,4502700,4499295,4497376
2026072303,250.0,0.004,900,action_conditioned_lof_bayes,549,20000,0.02745,0.025274709338515087,0.02980678393810939,0.022085843671448984,1.2428775829598675,4500629,4502700,4499295,4497376
2026072303,250.0,0.004,950,time_varying_alf_sqrt_epsilon,784,20000,0.0392,0.03659766252932308,0.041979317899982944,0.022085843671448984,1.7748925774873152,4750321,4752986,4749047,4747646
2026072303,250.0,0.004,950,invalid_alf_epsilon_squared,12561,20000,0.62805,0.6213275861499167,0.6347232334161149,0.022085843671448984,28.43676743089052,4750321,4752986,4749047,4747646
2026072303,250.0,0.004,950,wrong_action_control,16566,20000,0.8283,0.8230105627180888,0.833463346407473,0.022085843671448984,37.50366127379448,4750321,4752986,4749047,4747646
2026072303,250.0,0.004,950,action_conditioned_lof_bayes,564,20000,0.0282,0.025994756174318685,0.03058644904822163,0.022085843671448984,1.2768359868658747,4750321,4752986,4749047,4747646
2026072303,250.0,0.004,1000,time_varying_alf_sqrt_epsilon,740,20000,0.037,0.034471596858580554,0.03970622852937233,0.022085843671448984,1.6752812593630273,5000335,5002467,4999067,4998131
2026072303,250.0,0.004,1000,invalid_alf_epsilon_squared,12714,20000,0.6357,0.6290050991977398,0.6423427822166334,0.022085843671448984,28.783143150731796,5000335,5002467,4999067,4998131
2026072303,250.0,0.004,1000,wrong_action_control,16661,20000,0.83305,0.8278176748450161,0.8381544099380125,0.022085843671448984,37.71873116519918,5000335,5002467,4999067,4998131
2026072303,250.0,0.004,1000,action_conditioned_lof_bayes,518,20000,0.0259,0.02378804560835745,0.028194042980040954,0.022085843671448984,1.172696881554119,5000335,5002467,4999067,4998131
